generated_rule_id,rule_order,task,antecedent_types,antecedent_ids,antecedent_names,consequent_type,consequent_id,consequent_name,rule_text,recommended_usage,knowledge_status,llm_rule_confidence,medical_plausibility_score,statistical_strength_score,specificity_score,pseudo_correlation_risk,overactivation_risk,suggested_weight_scale,supporting_evidence_ids,supporting_statistics_summary,medical_rationale,statistical_rationale,conditions_or_limitations,need_human_review,audit_keep,audit_score,medical_consistency_score,statistical_sanity_score,specificity_audit_score,pseudo_correlation_risk_audit,overactivation_risk_audit,recommended_usage_final,knowledge_status_audit,final_weight_adjustment,final_rule_confidence,need_human_review_final,audit_reason,keep,statistical_ratability,statistical_ratiance,medical_ratability,supporting_evidence_summary
rule_init_diag_syndrome_012,first_order,syndrome,['init_diag'],[33],['Shen Jing Gen Xing Jing Zhui Bing '],syndrome,2.0,Han Shi Zheng,"Ruo Chu Bu Zhen Duan Wei Shen Jing Gen Xing Jing Zhui Bing,Ze Bian Zheng Wei Han Shi Zheng",soft_prior,documented,0.76,4,4,4,low,low,0.72,['first_order_init_diag_syndrome_33_2'],"confidence=0.56, lift=12.64, PMI=2.54, jaccard=0.07, cooccur=247Ci","Shen Jing Gen Xing Jing Zhui Bing Ke You Han Shi Bi Zu Jing Luo Suo Zhi,Dan Ye Ke Neng Wei Qi Zhi Xie Yu, Gan Shen Yu Xu Deng Zheng","Gao liftHe PMIZhi,sourceDao targetZhi Xin Du 0.56Jiao Gao,Xian Shi Jiao Qiang Yin Guo Qing Xiang","Xu Jie He Teng Tong Xing Zhi, Yu Han Jia Zhong Deng Han Shi Te Zheng,Jing Zhui Bing Zheng Xing Fu Za,Chang Xu Duo Zheng He Can",False,True,5.0,4,4,4,low,medium,soft_prior,documented,0.7,0.76,False,"Gui Ze He Li Qie Tong Ji Zheng Ju Qiang,Fu He Zhong Yi Bing Ji",True,,,,
rule_init_diag_syndrome_013,first_order,syndrome,['init_diag'],[30],['Guan Jie Yan '],syndrome,2.0,Han Shi Zheng,"Ruo Chu Bu Zhen Duan Wei Guan Jie Yan,Ze Bian Zheng Wei Han Shi Zheng",soft_prior,documented,0.72,4,4,3,low,medium,0.65,['first_order_init_diag_syndrome_30_2'],"confidence=0.51, lift=11.44, PMI=2.44, jaccard=0.07, cooccur=242Ci","Guan Jie Yan Ke You Han Shi Bi Zu Guan Jie Suo Zhi,Dan Guan Jie Yan Lei Xing Duo Yang,Huan Ke Neng Wei Shi Re, Feng Shi Deng Zheng","Gao liftHe PMIZhi,sourceDao targetZhi Xin Du 0.51,Xian Shi Zhong Deng Guan Lian","Xu Jie He Guan Jie Teng Tong Xing Zhi, Yu Han Jia Zhong Deng Te Zheng,Guan Jie Yan Zheng Xing Fu Za,Xu Jian Bie Han Shi Yu Shi Re",True,True,4.0,4,4,3,low,medium,soft_prior,documented,0.65,0.72,True,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Dan Guan Jie Yan Zheng Xing Fu Za,Xu Ren Gong Fu He",True,,,,
rule_init_diag_syndrome_014,first_order,syndrome,['init_diag'],[1],['Shui Mian Zhang Ai '],syndrome,31.0,Xin Shen Bu Jiao Zheng,"Ruo Chu Bu Zhen Duan Wei Shui Mian Zhang Ai,Ze Bian Zheng Wei Xin Shen Bu Jiao Zheng",soft_prior,documented,0.74,5,4,4,low,low,0.7,['first_order_init_diag_syndrome_1_31'],"confidence=0.09, lift=10.17, PMI=2.32, jaccard=0.08, cooccur=284Ci","Shui Mian Zhang Ai Ke You Xin Shen Bu Jiao, Xin Huo Shang Yan, Shen Shui Bu Ji Suo Zhi,Fu He Zhong Yi Bu Mei Bing Ji","Gao liftHe PMIZhi,targetDao sourceZhi Xin Du 0.43Jiao Gao,Xian Shi Jiao Qiang Guan Lian","Xu Jie He Xin Fan, Yao Suan Deng Xin Shen Bu Jiao Zheng Zhuang,Shui Mian Zhang Ai Bing Yin Duo Yang,Huan Ke Neng Wei Gan Yu, Tan Re Deng Zheng",False,True,4.0,5,4,4,low,low,soft_prior,documented,0.7,0.74,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Fu He Zhong Yi Bu Mei Bing Ji",True,,,,
rule_init_diag_syndrome_015,first_order,syndrome,['init_diag'],[15],['Ji Xing Zhi Qi Guan Yan '],syndrome,6.0,Feng Re Fan Fei Zheng,"Ruo Chu Bu Zhen Duan Wei Ji Xing Zhi Qi Guan Yan,Ze Bian Zheng Wei Feng Re Fan Fei Zheng",soft_prior,documented,0.74,5,4,4,low,low,0.7,['first_order_init_diag_syndrome_15_6'],"confidence=0.27, lift=9.64, PMI=2.27, jaccard=0.09, cooccur=256Ci","Ji Xing Zhi Qi Guan Yan Duo You Feng Re Wai Xie Fan Fei Suo Zhi,Fu He Zhong Yi Wai Gan Re Bing Bing Ji","Gao liftHe PMIZhi,sourceDao targetZhi Xin Du 0.27,Xian Shi Zhong Deng Guan Lian","Xu Jie He Ke Sou, Tan Huang, Fa Re Deng Feng Re Zheng Zhuang,Ji Xing Zhi Qi Guan Yan Ye Ke Neng Wei Feng Han Huo Tan Re Zheng",False,True,4.0,5,4,4,low,low,soft_prior,documented,0.7,0.74,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Fu He Zhong Yi Wai Gan Re Bing Bing Ji",True,,,,
rule_init_diag_syndrome_016,first_order,syndrome,['init_diag'],[7],['Yao Tong '],syndrome,8.0,Gan Shen Yu Xu Zheng,"Ruo Chu Bu Zhen Duan Wei Yao Tong,Ze Bian Zheng Wei Gan Shen Yu Xu Zheng",soft_prior,documented,0.72,5,4,3,low,medium,0.65,['first_order_init_diag_syndrome_7_8'],"confidence=0.23, lift=9.81, PMI=2.28, jaccard=0.13, cooccur=380Ci","Yao Tong Ke You Gan Shen Yu Xu, Yao Fu Shi Yang Suo Zhi,Yao Wei Shen Zhi Fu,Gan Shen Tong Yuan","Gao liftHe PMIZhi,Shuang Xiang Zhi Xin Du Jun Zai 0.21-0.23,Xian Shi Zhong Deng Guan Lian","Xu Jie He Yao Xi Suan Ruan, Lao Lei Jia Zhong Deng Gan Shen Xu Zheng Zhuang,Yao Tong Bing Yin Duo Yang,Huan Ke Neng Wei Han Shi, Qi Zhi Xie Yu Deng Zheng",True,True,4.0,5,4,3,low,medium,soft_prior,documented,0.65,0.72,True,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Dan Yao Tong Bing Yin Fu Za,Xu Ren Gong Fu He",True,,,,
rule_init_diag_syndrome_017,first_order,syndrome,['init_diag'],[17],['Xi Guan Jie Tong '],syndrome,0.0,Qi Zhi Xie Yu Zheng,"Ruo Chu Bu Zhen Duan Wei Xi Guan Jie Tong,Ze Bian Zheng Wei Qi Zhi Xie Yu Zheng",soft_prior,documented,0.74,4,4,3,low,medium,0.68,['first_order_init_diag_syndrome_17_0'],"confidence=0.41, lift=8.20, PMI=2.10, jaccard=0.08, cooccur=338Ci","Xi Guan Jie Tong Ke You Qi Zhi Xie Yu, Jing Luo Bu Tong Suo Zhi,Jiu Bing Duo Yu","Gao liftHe PMIZhi,sourceDao targetZhi Xin Du 0.41,Xian Shi Jiao Qiang Yin Guo Qing Xiang","Xu Jie He Teng Tong Xing Zhi, Gu Ding Ci Tong Deng Xie Yu Te Zheng,Xi Guan Jie Tong Ye Ke Neng Wei Han Shi, Feng Shi Deng Zheng",False,True,4.0,4,4,3,low,medium,soft_prior,documented,0.68,0.74,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi",True,,,,
rule_init_diag_syndrome_018,first_order,syndrome,['init_diag'],[3],['Man Xing Wei Yan '],syndrome,11.0,Shi Kun Pi Wei Zheng,"Ruo Chu Bu Zhen Duan Wei Man Xing Wei Yan,Ze Bian Zheng Wei Shi Kun Pi Wei Zheng",soft_prior,documented,0.7,4,4,3,low,medium,0.65,['first_order_init_diag_syndrome_3_11'],"confidence=0.16, lift=7.78, PMI=2.05, jaccard=0.11, cooccur=370Ci","Man Xing Wei Yan Ke You Shi Xie Kun Zu Pi Wei, Yun Hua Shi Si Suo Zhi","Gao liftHe PMIZhi,Shuang Xiang Zhi Xin Du Zhong Deng,Xian Shi Jiao Qiang Guan Lian","Xu Jie He Guan Fu Zhang Man, Na Chai, She Tai Ni Deng Shi Kun Zheng Zhuang,Man Xing Wei Yan Zheng Xing Fu Za,Huan Ke Neng Wei Pi Wei Xu Ruo, Gan Wei Bu He Deng Zheng",True,True,4.0,4,4,3,low,medium,soft_prior,documented,0.65,0.7,True,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Dan Xu Jie He Qi Ta Zheng Xing Te Zheng Jin Yi Bu Yan Zheng",True,,,,
rule_init_diag_syndrome_001,first_order,syndrome,['init_diag'],[25],['Bian Ying Xing Bi Yan '],syndrome,75.0,Fei Qi Xu Han Zheng,"Ruo Chu Bu Zhen Duan Wei 'Bian Ying Xing Bi Yan ',Ze Bian Zheng Wei Fei Qi Xu Han Zheng",strong_prior,documented,0.92,5,5,5,low,low,0.9,['first_order_init_diag_syndrome_25_75'],"confidence=0.294, PMI=4.55, lift=94.6, cooccur=179Ci","Bian Ying Xing Bi Yan Fan Fu Fa Zuo Duo Yin Fei Qi Xu Ruo, Wei Biao Bu Gu,Han Xie Yi Qin,Fu He Fei Qi Xu Han Zheng Bing Ji","liftZhi 94.6He PMI 4.55Xian Shi Ji Qiang Guan Lian,confidence 0.294He target_to_source 0.765Biao Ming Gao Du Te Yi Xing",Xu Pai Chu Ji Xing Gan Ran Qi De Feng Han Shu Fei Zheng,False,True,5.0,5,5,5,low,low,strong_prior,documented,0.9,0.92,False,"Gui Ze Gao Du Ke Kao,Tong Ji Zheng Ju He Yi Xue Luo Ji Jun Fei Chang Qiang",True,,,,
rule_init_diag_syndrome_002,first_order,syndrome,['init_diag'],[11],['Fei E Xing Zhong Liu '],syndrome,43.0,Fei Pi Qi Xu Zheng,"Ruo Chu Bu Zhen Duan Wei 'Fei E Xing Zhong Liu ',Ze Bian Zheng Wei Fei Pi Qi Xu Zheng",soft_prior,documented,0.78,4,5,4,low,medium,0.7,['first_order_init_diag_syndrome_11_43'],"confidence=0.148, PMI=3.24, lift=25.5, cooccur=166Ci","Fei Yan Wan Qi Huo Fang Hua Liao Hou Chang Jian Fei Pi Liang Xu,Qi Xie Sheng Hua Fa Yuan,Dan Zao Qi Ke Neng Biao Xian Wei Qi Ta Zheng Xing","lift 25.5He PMI 3.24Xian Shi Qiang Guan Lian,Dan confidenceJin 0.148Shuo Ming Fei Yan Huan Zhe Zheng Xing Duo Yang","Zhu Yao Gua Yong Yu Zhong Wan Qi Huo Zhi Liao Hou Huan Zhe,Zao Qi Xu Jie He Qi Ta Zheng Zhuang Zong He Bian Zheng",False,True,4.0,4,5,4,low,medium,soft_prior,documented,0.7,0.78,False,"Gui Ze He Li,Tong Ji Zheng Ju Qiang,Dan Xu Zhu Yi Gua Yong Fan Wei Zhu Yao Wei Zhong Wan Qi Huan Zhe",True,,,,
rule_init_diag_syndrome_003,first_order,syndrome,['init_diag'],[26],['Shi Zhen '],syndrome,16.0,Shi Re Nei Yun Zheng,"Ruo Chu Bu Zhen Duan Wei 'Shi Zhen ',Ze Bian Zheng Wei Shi Re Nei Yun Zheng",soft_prior,documented,0.75,4,4,4,low,medium,0.7,['first_order_init_diag_syndrome_26_16'],"confidence=0.269, PMI=2.92, lift=18.6, cooccur=163Ci","Shi Zhen Ji Xing Qi Huo Shen Chu Ming Xian Shi Duo Shu Shi Re Nei Yun,Dan Man Xing Qi Ke Neng Zhuan Wei Xie Xu Feng Zao Zheng","lift 18.6He PMI 2.92Xian Shi Qiang Guan Lian,confidence 0.269Biao Ming You Yi Ding Te Yi Xing","Zhu Yao Gua Yong Yu Ji Xing Qi Huo Ya Ji Xing Qi Shi Zhen,Man Xing Gan Zao Xing Xu Ling Bian",False,True,4.0,4,4,4,low,medium,soft_prior,documented,0.7,0.75,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi,Dan Xu Zhu Yi Ji Man Xing Qi De Bian Zheng Chai Yi",True,,,,
rule_init_diag_syndrome_004,first_order,syndrome,['init_diag'],[27],['Gao Xie Ya '],syndrome,12.0,Gan Yang Shang Kang Zheng,"Ruo Chu Bu Zhen Duan Wei 'Gao Xie Ya ',Ze Bian Zheng Wei Gan Yang Shang Kang Zheng",soft_prior,documented,0.76,4,4,4,low,medium,0.7,['first_order_init_diag_syndrome_27_12'],"confidence=0.316, PMI=2.87, lift=17.7, cooccur=186Ci","Gao Xie Ya Chang Jian Zheng Xing Zhi Yi Wei Gan Yang Shang Kang,Dan Ye Ke Jian Yin Xu Yang Kang, Tan Zhuo Zhong Zu Deng Zheng Xing","lift 17.7He PMI 2.87Xian Shi Qiang Guan Lian,confidence 0.316You Yi Ding Te Yi Xing","Xu Jie He Tou Yun, Mian Hong, Ji Zao Yi Nu Deng Zheng Zhuang Que Ren,Bu Gua Yong Yu Suo You Gao Xie Ya Huan Zhe",False,True,4.0,4,4,4,low,medium,soft_prior,documented,0.7,0.76,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi",True,,,,
rule_init_diag_syndrome_005,first_order,syndrome,['init_diag'],[20],['Tou Yun '],syndrome,12.0,Gan Yang Shang Kang Zheng,"Ruo Chu Bu Zhen Duan Wei 'Tou Yun ',Ze Ke Neng Bian Zheng Wei Gan Yang Shang Kang Zheng",weak_prior,documented,0.65,3,4,3,medium,high,0.5,['first_order_init_diag_syndrome_20_12'],"confidence=0.266, PMI=2.70, lift=14.9, cooccur=204Ci","Tou Yun Bing Yin Fu Za,Ke Jian Yu Gan Yang Shang Kang, Qi Xie Yu Xu, Tan Zhuo Zhong Zu Deng Duo Chong Zheng Xing","lift 14.9He PMI 2.70Xian Shi Guan Lian,Dan Tou Yun Zheng Zhuang Te Yi Xing Bu Zu","Xu Jie He Ban Sui Zheng Zhuang Ru Mian Hong, Ji Zao, Kou Ku Deng Zong He Pan Duan,Dan Du Tou Yun Bu Zu Yi Que Ding Zheng Xing",False,True,3.0,3,4,3,medium,high,weak_prior,documented,0.5,0.65,False,"Gui Ze He Li,Dan Tou Yun Zheng Zhuang Te Yi Xing Bu Zu,Xu Jie He Qi Ta Zheng Zhuang Zong He Pan Duan",True,,,,
rule_init_diag_syndrome_006,first_order,syndrome,['init_diag'],[38],['Xiao Hua Bu Liang '],syndrome,5.0,Pi Wei Qi Xu Zheng,"Ruo Chu Bu Zhen Duan Wei 'Xiao Hua Bu Liang ',Ze Bian Zheng Wei Pi Wei Qi Xu Zheng",soft_prior,documented,0.78,4,4,4,low,medium,0.75,['first_order_init_diag_syndrome_38_5'],"confidence=0.487, PMI=2.84, lift=17.0, cooccur=201Ci","Xiao Hua Bu Liang Chang Yin Pi Wei Qi Xu, Yun Hua Shi Si Suo Zhi,Dan Ye Ke Jian Gan Wei Bu He, Shi Zhi Wei Guan Deng Zheng","confidence 0.487Jiao Gao,lift 17.0He PMI 2.84Xian Shi Qiang Guan Lian","Xu Jie He Na Chai, Fa Li, Bian Tang Deng Zheng Zhuang Que Ren,Pai Chu Shi Zheng Ru Shi Ji",False,True,4.0,4,4,4,low,medium,soft_prior,documented,0.75,0.78,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi",True,,,,
rule_init_diag_syndrome_007,first_order,syndrome,['init_diag'],[57],['Sun Shang '],syndrome,0.0,Qi Zhi Xie Yu Zheng,"Ruo Chu Bu Zhen Duan Wei 'Sun Shang ',Ze Bian Zheng Wei Qi Zhi Xie Yu Zheng",soft_prior,documented,0.82,5,4,4,low,low,0.8,['first_order_init_diag_syndrome_57_0'],"confidence=0.672, PMI=2.59, lift=13.3, cooccur=199Ci","Wai Shang Sun Shang Hou Qi Xie Yun Xing Bu Chang,Yu Xie Nei Ting,Fu He Qi Zhi Xie Yu Zheng Bing Ji","confidence 0.672Jiao Gao,lift 13.3He PMI 2.59Xian Shi Qiang Guan Lian","Zhu Yao Gua Yong Yu Wai Shang Hou Qi Huo Man Xing Sun Shang,Ji Xing Qi Ke Neng Jian You Qi Ta Zheng Xing",False,True,4.0,5,4,4,low,low,soft_prior,documented,0.8,0.82,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi",True,,,,
rule_init_diag_syndrome_008,first_order,syndrome,['init_diag'],[17],['Xi Guan Jie Tong '],syndrome,9.0,Feng Han Shi Bi Zu Zheng,"Ruo Chu Bu Zhen Duan Wei 'Xi Guan Jie Tong ',Ze Ke Neng Bian Zheng Wei Feng Han Shi Bi Zu Zheng",weak_prior,documented,0.68,4,3,3,medium,medium,0.6,['first_order_init_diag_syndrome_17_9'],"confidence=0.215, PMI=2.22, lift=9.19, cooccur=176Ci","Xi Guan Jie Tong Ke Jian Yu Feng Han Shi Bi,Dan Ye Ke Neng Shi Gan Shen Yu Xu, Qi Zhi Xie Yu Deng Zheng Xing","lift 9.19He PMI 2.22Xian Shi Guan Lian,Dan confidenceJin 0.215Shuo Ming Te Yi Xing Bu Zu","Xu Jie He Teng Tong Xing Zhi, Yu Han Jia Zhong, Guan Jie Qu Shen Bu Li Deng Zheng Zhuang Zong He Pan Duan",False,True,3.0,4,3,3,medium,medium,weak_prior,documented,0.6,0.68,False,"Gui Ze He Li,Dan Tong Ji Te Yi Xing Jiao Di,Xu Jie He Qi Ta Zheng Zhuang Zong He Pan Duan",True,,,,
rule_init_diag_syndrome_009,first_order,syndrome,['init_diag'],[0],['Ke Sou '],syndrome,37.0,Fei Yin Hao Shang Zheng,"Ruo Chu Bu Zhen Duan Wei 'Ke Sou ',Ze Ke Neng Bian Zheng Wei Fei Yin Hao Shang Zheng",weak_prior,documented,0.58,3,3,2,medium,high,0.45,['first_order_init_diag_syndrome_0_37'],"confidence=0.047, PMI=1.90, lift=6.67, cooccur=197Ci","Ke Sou Zheng Xing Duo Yang,Fei Yin Hao Shang Zheng Duo Jian Yu Jiu Ke, Gan Ke Shao Tan Zhe,Dan Ji Xing Ke Sou Duo Wei Wai Gan","confidenceJin 0.047Shuo Ming Ke Sou Huan Zhe Zhong Fei Yin Hao Shang Zheng Zhan Bi Jiao Xiao,Te Yi Xing Bu Zu","Xu Jie He Gan Ke Shao Tan, Yan Gan, Chao Re Dao Han Deng Yin Xu Zheng Zhuang Que Ren,Bu Gua Yong Yu Ji Xing Wai Gan Ke Sou",False,True,3.0,3,3,2,medium,high,soft_prior,documented,0.45,0.58,True,"Gui Ze He Li Dan Te Yi Xing Bu Zu,Xu Jie He Ju Ti Zheng Zhuang Que Ren",True,,,,
rule_init_diag_syndrome_010,first_order,syndrome,['init_diag'],[2],['Ji Xing Shang Hu Xi Dao Gan Ran '],syndrome,24.0,Feng Han Xi Fei Zheng,"Ruo Chu Bu Zhen Duan Wei 'Ji Xing Shang Hu Xi Dao Gan Ran ',Ze Ke Neng Bian Zheng Wei Feng Han Xi Fei Zheng",weak_prior,documented,0.62,3,3,3,medium,medium,0.55,['first_order_init_diag_syndrome_2_24'],"confidence=0.064, PMI=1.58, lift=4.88, cooccur=185Ci","Ji Xing Shang Hu Xi Dao Gan Ran Ke Jian Feng Han Huo Feng Re Zheng Xing,Xu Gen Ju Han Re Zheng Zhuang Jian Bie","confidenceJin 0.064Qie liftJiao Di,Shuo Ming Ji Xing Shang Gan Zheng Xing Fen Bu Jiao Fen San","Xu Jie He E Han Zhong, Fa Re Qing, Wu Han, Liu Qing Ti Deng Feng Han Zheng Zhuang Que Ren,Feng Re Zheng Xing Tong Yang Chang Jian",False,True,3.0,3,3,3,medium,medium,soft_prior,documented,0.55,0.62,True,Gui Ze He Li Dan Xu Jie He Han Re Zheng Zhuang Jin Yi Bu Que Ren,True,,,,
rule_init_diag_syndrome_011,first_order,syndrome,['init_diag'],[1],['Shui Mian Zhang Ai '],syndrome,74.0,Gan Huo Zheng,"Ruo Chu Bu Zhen Duan Wei 'Shui Mian Zhang Ai ',Ze Ke Neng Bian Zheng Wei Gan Huo Zheng",weak_prior,documented,0.68,3,4,3,medium,medium,0.6,['first_order_init_diag_syndrome_1_74'],"confidence=0.055, PMI=2.79, lift=16.3, cooccur=172Ci","Shui Mian Zhang Ai Bing Yin Fu Za,Gan Huo Rao Xin Shi Qi Zhong Yi Chong,Dan Ye Chang Jian Xin Pi Liang Xu, Yin Xu Huo Wang Deng Zheng","lift 16.3He PMI 2.79Xian Shi Guan Lian,Dan confidenceJin 0.055Shuo Ming Shui Mian Zhang Ai Zheng Xing Duo Yang","Xu Jie He Ji Zao Yi Nu, Kou Ku, Mu Chi Deng Gan Huo Zheng Zhuang Que Ren,Bu Gua Yong Yu Suo You Shi Mian Huan Zhe",False,True,4.0,3,4,3,medium,medium,soft_prior,documented,0.6,0.68,True,Gui Ze He Li Dan Xu Jie He Ju Ti Gan Huo Zheng Zhuang Que Ren,True,,,,
rule_init_diag_syndrome_012,first_order,syndrome,['init_diag'],[54],['Jin Mo Yan '],syndrome,2.0,Han Shi Zheng,"Ruo Chu Bu Zhen Duan Wei 'Jin Mo Yan ',Ze Bian Zheng Wei Han Shi Zheng",soft_prior,documented,0.76,4,4,4,low,medium,0.7,['first_order_init_diag_syndrome_54_2'],"confidence=0.532, PMI=2.48, lift=11.9, cooccur=167Ci","Jin Mo Yan Duo Yin Han Shi Qin Xi, Qi Xie Ning Zhi Suo Zhi,Fu He Han Shi Zheng Bing Ji","confidence 0.532Jiao Gao,lift 11.9He PMI 2.48Xian Shi Qiang Guan Lian","Xu Jie He Teng Tong Yu Han Jia Zhong, Ju Bu Fa Liang Deng Han Shi Zheng Zhuang Que Ren",False,True,5.0,4,4,4,low,medium,soft_prior,documented,0.7,0.76,False,"Gui Ze He Li Qie Tong Ji Zheng Ju Qiang,Fu He Zhong Yi Bing Ji",True,,,,
rule_syndrome_treatment_001,first_order,treatment,['syndrome'],[11],['Shi Kun Pi Wei Zheng '],treatment,4.0,Hua Shi,"Ruo Bian Zheng Wei Shi Kun Pi Wei Zheng,Ze Zhi Fa Wei Hua Shi",strong_prior,documented,0.95,5,5,5,low,low,0.95,['first_order_syndrome_treatment_11_4'],"confidence=1.0, PMI=2.48, lift=11.9, cooccur=1510Ci","Shi Kun Pi Wei Zheng De He Xin Zhi Fa Ji Wei Hua Shi,Fu He Zhong Yi Bian Zheng Lun Zhi Yuan Ze","confidence 1.0Biao Shi Gai Zheng Xing Bi Yong Ci Zhi Fa,Gong Xian 1510Ci Zheng Ju Chong Fen",Wu,False,True,5.0,5,5,5,very_low,very_low,hard_prior,documented,0.95,0.95,False,"Gui Ze He Li,Tong Ji Zheng Ju Ji Qiang,Yi Xue Luo Ji Qing Xi",True,,,,
rule_syndrome_treatment_002,first_order,treatment,['syndrome'],[11],['Shi Kun Pi Wei Zheng '],treatment,1.0,Jian Pi,"Ruo Bian Zheng Wei Shi Kun Pi Wei Zheng,Ze Zhi Fa Wei Jian Pi",strong_prior,documented,0.95,5,5,5,low,low,0.95,['first_order_syndrome_treatment_11_1'],"confidence=1.0, PMI=2.08, lift=7.99, cooccur=1510Ci","Shi Kun Pi Wei Zheng Xu Jian Pi Yi Zhu Yun Hua,Hua Shi Yu Jian Pi Chang Pei He Shi Yong","confidence 1.0Biao Shi Gai Zheng Xing Bi Yong Ci Zhi Fa,Gong Xian 1510Ci Zheng Ju Chong Fen",Wu,False,True,4.0,5,4,4,very_low,low,soft_prior,documented,0.88,0.92,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi",True,,,,
rule_syndrome_treatment_003,first_order,treatment,['syndrome'],[18],['Pi Xu Shi Kun Zheng '],treatment,1.0,Jian Pi,"Ruo Bian Zheng Wei Pi Xu Shi Kun Zheng,Ze Zhi Fa Wei Jian Pi",strong_prior,documented,0.95,5,5,5,low,low,0.95,['first_order_syndrome_treatment_18_1'],"confidence=1.0, PMI=2.08, lift=7.99, cooccur=1107Ci","Pi Xu Shi Kun Zheng De He Xin Zhi Fa Wei Jian Pi,Yi Hui Fu Pi Yun Hua Gong Neng","confidence 1.0Biao Shi Gai Zheng Xing Bi Yong Ci Zhi Fa,Gong Xian 1107Ci Zheng Ju Chong Fen",Wu,False,True,4.0,5,4,4,very_low,low,soft_prior,documented,0.82,0.85,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi",True,,,,
rule_syndrome_treatment_004,first_order,treatment,['syndrome'],[16],['Shi Re Nei Yun Zheng '],treatment,0.0,Qing Re,"Ruo Bian Zheng Wei Shi Re Nei Yun Zheng,Ze Zhi Fa Wei Qing Re",strong_prior,documented,0.95,5,5,5,low,low,0.95,['first_order_syndrome_treatment_16_0'],"confidence=1.0, PMI=1.94, lift=6.92, cooccur=1088Ci","Shi Re Nei Yun Zheng Xu Qing Re Yi Qu Xie,Fu He Zhong Yi Zhi Liao Yuan Ze","confidence 1.0Biao Shi Gai Zheng Xing Bi Yong Ci Zhi Fa,Gong Xian 1088Ci Zheng Ju Chong Fen",Wu,False,True,4.0,5,4,4,very_low,low,soft_prior,documented,0.8,0.82,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi",True,,,,
rule_syndrome_treatment_005,first_order,treatment,['syndrome'],[28],['Shi Re Zhong Zu Zheng '],treatment,0.0,Qing Re,"Ruo Bian Zheng Wei Shi Re Zhong Zu Zheng,Ze Zhi Fa Wei Qing Re",strong_prior,documented,0.95,5,5,5,low,low,0.95,['first_order_syndrome_treatment_28_0'],"confidence=1.0, PMI=1.94, lift=6.92, cooccur=751Ci","Shi Re Zhong Zu Zheng Xu Qing Re Hua Shi,Qing Re Wei Zhu Yao Zhi Fa Zhi Yi","confidence 1.0Biao Shi Gai Zheng Xing Bi Yong Ci Zhi Fa,Gong Xian 751Ci Zheng Ju Chong Fen",Wu,False,True,3.0,5,3,3,low,medium,soft_prior,documented,0.7,0.75,False,"Gui Ze He Li,Tong Ji Zheng Ju Jiao Ruo Dan Yi Xue Luo Ji Qing Xi",True,,,,
rule_syndrome_treatment_006,first_order,treatment,['syndrome'],[30],['Feng Re Qin Yan Zheng '],treatment,27.0,Run Zao,"Ruo Bian Zheng Wei Feng Re Qin Yan Zheng,Ze Zhi Fa Wei Run Zao",strong_prior,documented,0.88,5,5,5,low,low,0.85,['first_order_syndrome_treatment_30_27'],"confidence=1.0, PMI=3.79, lift=44.1, cooccur=653Ci","Feng Re Qin Yan Zheng Chang Ban Yan Gan Zao Tong,Run Zao Ke Huan Jie Yan Bu Bu Gua","confidence 1.0Qie lift 44.1Ji Gao,Xian Shi Qiang Te Yi Xing Guan Lian",Wu,False,True,5.0,5,4,4,very_low,low,hard_prior,documented,0.85,0.88,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi",True,,,,
rule_syndrome_treatment_007,first_order,treatment,['syndrome'],[30],['Feng Re Qin Yan Zheng '],treatment,13.0,Shu Feng,"Ruo Bian Zheng Wei Feng Re Qin Yan Zheng,Ze Zhi Fa Wei Shu Feng",strong_prior,documented,0.92,5,5,5,low,low,0.9,['first_order_syndrome_treatment_30_13'],"confidence=1.0, PMI=3.07, lift=21.5, cooccur=653Ci","Feng Re Qin Yan Zheng Xu Shu Feng Yi Jie Biao San Xie,Wei He Xin Zhi Fa",confidence 1.0Qie lift 21.5Xian Shi Qiang Guan Lian,Wu,False,True,4.0,5,3,3,low,medium,soft_prior,documented,0.78,0.85,False,"Gui Ze He Li,Tong Ji Zheng Ju Jiao Chong Fen,Dan Te Yi Xing Jiao Di",True,,,,
